time_s,resultant
211.16,0.852257424
211.17,0.778405726
211.18,1.024221744
211.19,0.927215783
211.2,0.852536248
211.21,0.804086358
211.22,0.628592714
211.23,0.517482519
211.24,0.437018436
211.25,0.308301291
211.26,0.188231234
211.27,0.110802649
211.28,0.169589683
211.29,0.275853312
211.3,0.393058656
211.31,0.528035812
211.32,0.721227336
211.33,0.98121927
211.34,1.160536025
211.35,1.262233286
211.36,1.268189649
211.37,1.189846185
211.38,1.05353229
211.39,0.941576057
211.4,0.792543401
211.41,0.649734896
211.42,0.618302725
211.43,0.760732634
211.44,0.952247771
211.45,1.071334424
211.46,0.977133623
211.47,0.416618901
211.48,2.14152078
211.49,2.587512772
211.5,1.596914802
211.51,1.10307971
211.52,0.501588622
211.53,0.924015837
211.54,1.360649852
211.55,1.181948147
211.56,1.009515818
211.57,1.024486182
211.58,0.900381137
211.59,0.768956077
211.6,0.634909423
211.61,0.560504725
211.62,0.534708369
211.63,0.450700613
211.64,0.328597971
211.65,0.236928623
211.66,0.155356668
211.67,0.081818102
211.68,0.177634622
211.69,0.363669048
211.7,0.554052506
211.71,0.791110815
211.72,1.021831934
211.73,1.206855605
211.74,1.477399341
211.75,1.55805613
211.76,1.465833699
211.77,1.24935382
211.78,1.013437627
211.79,0.885363633
211.8,0.679906531
211.81,0.550973551
211.82,0.590389533
211.83,0.771630963
211.84,0.907775793
211.85,0.862643731
211.86,0.413664551
211.87,1.765589081
211.88,3.564512957
211.89,1.247114065
211.9,0.919257903
211.91,0.65786169
211.92,0.823738112
211.93,1.752509344
211.94,1.183916645
211.95,0.628035608
211.96,0.782767874
211.97,0.931790256
211.98,0.865383525
211.99,0.863259102
212,0.765882885
212.01,0.630458099
212.02,0.572273186
212.03,0.486349968
212.04,0.350417325
212.05,0.232219753
212.06,0.1653066
212.07,0.206433253
212.08,0.350334294
212.09,0.523146415
212.1,0.728630461
212.11,0.978280132
212.12,1.216111453
212.13,1.322236171
212.14,1.321350566
212.15,1.19059162
212.16,0.967375431
212.17,0.783444274
212.18,0.696621648
212.19,0.694671221
212.2,0.767874363
212.21,0.832757908
212.22,0.901039761
212.23,0.848159563
212.24,0.417842808
212.25,1.138153686
212.26,2.269378797
212.27,1.514923944
212.28,0.423647479
212.29,0.474692875
212.3,0.662487287
212.31,1.360359721
212.32,1.186020733
212.33,0.842352707
212.34,0.935799088
212.35,0.90108219
212.36,0.692807356
212.37,0.548199607
212.38,0.464112221
212.39,0.400833381
212.4,0.276150821
212.41,0.189849002
212.42,0.195414596
212.43,0.19269706
212.44,0.142436212
212.45,0.291722279
212.46,0.576074545
212.47,0.827695812
212.48,1.028479301
212.49,1.177549463
212.5,1.232068474
212.51,1.274333466
212.52,1.233692822
212.53,1.103135929
212.54,0.943297938
212.55,0.819870551
212.56,0.788998228
212.57,0.821664187
212.58,0.90980306
212.59,0.981815621
212.6,0.951949097
212.61,0.566491527
212.62,0.844087126
212.63,2.825664272
212.64,2.159104664
212.65,0.621951501
212.66,0.943467519
212.67,0.57928603
212.68,1.389655194
212.69,1.78232361
212.7,0.856844053
212.71,0.722955573
212.72,1.141316609
212.73,1.010042019
212.74,0.844719798
212.75,0.802077391
212.76,0.691632307
212.77,0.564971203
212.78,0.434183704
212.79,0.34589908
212.8,0.277094122
212.81,0.185852966
212.82,0.083671579
212.83,0.195595857
212.84,0.365125725
212.85,0.525497183
212.86,0.694569278
212.87,0.898550252
212.88,1.056556124
212.89,1.193047083
212.9,1.302062865
212.91,1.322387804
212.92,1.130378285
212.93,0.918578063
212.94,0.778667023
212.95,0.756033045
212.96,0.823671449
212.97,0.847112368
212.98,0.791986254
212.99,0.569304233
213,0.300794447
213.01,1.990941097
213.02,2.051745917
213.03,0.789868126
213.04,0.786973372
213.05,0.35126744
213.06,1.139488519
213.07,1.490742176
213.08,0.990545374
213.09,0.850259743
213.1,1.03461209
213.11,0.974753203
213.12,0.729758324
213.13,0.611202096
213.14,0.540714831
213.15,0.485650832
213.16,0.440256395
213.17,0.365444013
213.18,0.289285707
213.19,0.189210355
213.2,0.187991753
213.21,0.301399461
213.22,0.443578436
213.23,0.646228098
213.24,0.922293352
213.25,1.155717846
213.26,1.366337196
213.27,1.465108433
213.28,1.421786645
213.29,1.209085064
213.3,0.953898548
213.31,0.74382532
213.32,0.627463904
213.33,0.652700319
213.34,0.789460597
213.35,0.935931476
213.36,0.937269428
213.37,0.621256384
213.38,0.842107308
213.39,2.597088356
213.4,2.134387659
213.41,0.72792582
213.42,0.930856334
213.43,0.833509342
213.44,1.562790937
213.45,1.357475922
213.46,0.652042465
213.47,0.943344402
213.48,1.130321656
213.49,0.905244664
213.5,0.703967022
213.51,0.652330185
213.52,0.600072443
213.53,0.522426081
213.54,0.405259178
213.55,0.238309235
213.56,0.141959436
213.57,0.15038146
213.58,0.251928963
213.59,0.392500019
213.6,0.553737274
213.61,0.748324308
213.62,0.991424219
213.63,1.184477422
213.64,1.24147284
213.65,1.22067852
213.66,1.113841578
213.67,1.026493974
213.68,1.014976264
213.69,0.997504975
213.7,0.962554455
213.71,0.958815914
213.72,1.003270176
213.73,1.040769971
213.74,0.941916506
213.75,0.527285999
213.76,1.83888405
213.77,3.368367011
213.78,1.788731906
213.79,1.298332712
213.8,1.221540306
213.81,0.574563764
213.82,1.508908639
213.83,1.291814761
213.84,0.848747556
213.85,0.849600967
213.86,0.818675212
213.87,0.634728065
213.88,0.45671621
213.89,0.410777811
213.9,0.474739093
213.91,0.440645397
213.92,0.32051618
213.93,0.233411647
213.94,0.155432086
213.95,0.044784204
213.96,0.268168816
213.97,0.509113258
213.98,0.71769886
213.99,0.925689951
